id,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,label
495,THANK YOU AMERICA!  #MakeAmericaGreatAgain https://t.co/PvhGP2HmbN,FALSE,12820,NA,5/2/2016 21:50,FALSE,NA,7.27E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4488,FALSE,FALSE,NA,NA,-1
496,Thank you Carmel; Indiana! Get out &amp; #VoteTrump tomorrow! #INPrimary #MakeAmericaGreatAgain https://t.co/j07c4oYryG,FALSE,9660,NA,5/2/2016 21:42,FALSE,NA,7.27E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2967,FALSE,FALSE,NA,NA,-1
497,Honored to have received the endorsement of Lou Holtz - a great guy! #INPrimary #Trump2016 https://t.co/AeGyODb37O,FALSE,26636,NA,5/2/2016 19:57,FALSE,NA,7.27E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10766,FALSE,FALSE,NA,NA,-1
498,I will defeat Crooked Hillary Clinton on 11/8/2016. #Trump2016  #MakeAmericaGreatAgain https://t.co/HtwD1FGn9e,FALSE,28377,NA,5/2/2016 16:16,FALSE,NA,7.27E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,11501,FALSE,FALSE,NA,NA,-1
499,I will be campaigning in Indiana all day. Things are looking great; and the support of Bobby Knight has been so amazing. Today will be fun!,FALSE,16328,NA,5/2/2016 14:27,FALSE,NA,7.27E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4241,FALSE,FALSE,NA,NA,-1
500,Everybody is talking about the protesters burning the American flags and proudly waving Mexican flags. I want America First - so do voters!,FALSE,28683,NA,5/2/2016 14:06,FALSE,NA,7.27E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,10635,FALSE,FALSE,NA,NA,1
501,Gov Mike Pence has just stated that Donald Trump has taken a strong stance on Hoosier jobs; and he thanks me! I will bring back jobs to USA.,FALSE,15666,NA,5/2/2016 11:21,FALSE,NA,7.27E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4966,FALSE,FALSE,NA,NA,1
502,"Crooked Hillary Clinton said she is used to ""dealing with men who get off the reservation."" Actually; she has done poorly with such men!",FALSE,16126,NA,5/2/2016 11:12,FALSE,NA,7.27E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5435,FALSE,FALSE,NA,NA,1
503,I will be interviewed on @CNN  @NewDay  at 7:30 A.M. Enjoy!,FALSE,7043,NA,5/2/2016 10:42,FALSE,NA,7.27E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1713,FALSE,FALSE,NA,NA,1
504,Join me in Carmel; Indiana- tomorrow at 4pm! #INPrimary   https://t.co/tfW6B0eZDm https://t.co/ZiofZ2D6ck,FALSE,11239,NA,5/1/2016 23:37,FALSE,NA,7.27E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3933,FALSE,FALSE,NA,NA,-1
505,Thank you Fort Wayne; Indiana!  #Trump2016 #INPrimary https://t.co/mDGrmMmk5T,FALSE,18034,NA,5/1/2016 21:31,FALSE,NA,7.27E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6072,FALSE,FALSE,NA,NA,-1
506,Thank you Terre Haute; Indiana!  #MakeAmericaGreatAgain https://t.co/O6ELhlae3h,FALSE,13794,NA,5/1/2016 21:29,FALSE,NA,7.27E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3884,FALSE,FALSE,NA,NA,-1
507,.@KarlRove is a failed Jeb Bushy. Never says anything good &amp; never will; even after I beat Hillary. Shouldn't be on the air!,FALSE,12517,NA,5/1/2016 20:06,FALSE,NA,7.27E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3765,FALSE,FALSE,NA,NA,-1
508,I am on @FoxNewsSunday with Chris Wallace- his 20th year anniversary with #FNS; throughout the day. Enjoy! https://t.co/hDzdDpZiRx,FALSE,11884,NA,5/1/2016 16:29,FALSE,NA,7.27E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3048,FALSE,FALSE,NA,NA,-1
509,Will be in Terre Haute; Indiana in a short while -- big rally! See you soon!,FALSE,10437,NA,5/1/2016 16:10,FALSE,NA,7.27E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2831,FALSE,FALSE,NA,NA,-1
510,I watched Sen. Graham @FaceTheNation. Why don't they say that I ran him out of the race like a little boy; and in the end he had no support?,FALSE,13500,NA,5/1/2016 15:47,FALSE,NA,7.27E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4072,FALSE,FALSE,NA,NA,-1
511,Thank you Indiana! #Trump2016 https://t.co/shPWexfkVX,FALSE,17166,NA,5/1/2016 13:59,FALSE,NA,7.27E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6443,FALSE,FALSE,NA,NA,-1
512,I will be in Indiana on Sunday and Monday at four MAKE AMERICA GREAT AGAIN rallies. See you there!,FALSE,17790,NA,5/1/2016 3:10,FALSE,NA,7.27E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5674,FALSE,FALSE,NA,NA,1
513,Thank you @MikeOzanian for the nice comments on @FoxNews today. Great job!,FALSE,9895,NA,4/30/2016 23:33,FALSE,NA,7.27E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2567,FALSE,FALSE,NA,NA,1
514,Trump locks down Delaware GOP delegates. #Trump2016 #MAGA   https://t.co/sto7CYV1fw,FALSE,12128,NA,4/30/2016 20:50,FALSE,NA,7.27E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4438,FALSE,FALSE,NA,NA,-1
515,The economy is bad and getting worse-almost ZERO growth this quarter. Nobody can beat me on the economy (and jobs). MAKE AMERICA GREAT AGAIN,FALSE,22688,NA,4/30/2016 17:21,FALSE,NA,7.26E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,8259,FALSE,FALSE,NA,NA,1
516,"""@LexingtonBobby: @FoxNews @tedcruz @realDonaldTrump https://t.co/uhDlyi82Ua""",FALSE,8968,NA,4/30/2016 15:53,FALSE,NA,7.26E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3870,FALSE,FALSE,NA,NA,1
517,"The ""protesters"" in California were thugs and criminals. Many are professionals. They should be dealt with strongly by law enforcement!",FALSE,35531,NA,4/30/2016 13:31,FALSE,NA,7.26E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,12791,FALSE,FALSE,NA,NA,1
518,.@AC360  Anderson; so amazing. Your mother is; and always has been; an incredible woman!,FALSE,12830,NA,4/30/2016 3:07,FALSE,NA,7.26E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3012,FALSE,FALSE,NA,NA,1
519,We are now at 1001 delegates. We will win on the first ballot and are not wasting time and effort on other ballots because system is rigged!,FALSE,33198,NA,4/29/2016 18:28,FALSE,NA,7.26E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,12611,FALSE,FALSE,NA,NA,1
520,Thank you Indiana! #Trump2016 https://t.co/WAuI0nRNzX,FALSE,20364,NA,4/29/2016 16:04,FALSE,NA,7.26E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7848,FALSE,FALSE,NA,NA,-1
521,Crooked Hillary Clinton; perhaps the most dishonest person to have ever run for the presidency; is also one of the all time great enablers!,FALSE,26176,NA,4/29/2016 13:46,FALSE,NA,7.26E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,10373,FALSE,FALSE,NA,NA,1
522,Wow; the ridiculous deal made between Lyin'Ted Cruz and 1 for 42 John Kasich has just blown up. What a dumb deal - dead on arrival!,FALSE,19102,NA,4/29/2016 11:22,FALSE,NA,7.26E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5863,FALSE,FALSE,NA,NA,1
523,Thank you America! #Trump2016 https://t.co/KL7VZbM1jP,FALSE,20679,NA,4/26/2016 19:55,FALSE,NA,7.25E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7686,FALSE,FALSE,NA,NA,-1
524,Lets #MakeAmericaGreatAgain; Maryland! #VoteTrump   https://t.co/ZttNAmk1QS,FALSE,8756,NA,4/26/2016 18:12,FALSE,NA,7.25E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2790,FALSE,FALSE,NA,NA,-1
525,You have until 8pm to #VoteTrump; Delaware! https://t.co/GYeV6m1qOn,FALSE,7495,NA,4/26/2016 18:12,FALSE,NA,7.25E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2381,FALSE,FALSE,NA,NA,-1
526,Thank you for a great day yesterday; Rhode Island! #VoteTrump  https://t.co/nAlgNIIdyo,FALSE,8083,NA,4/26/2016 18:05,FALSE,NA,7.25E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2438,FALSE,FALSE,NA,NA,-1
527,Six hours left to #VoteTrump Connecticut! https://t.co/U1kbLMwhNI,FALSE,7277,NA,4/26/2016 18:03,FALSE,NA,7.25E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2333,FALSE,FALSE,NA,NA,-1
528,Lets go Pennsylvania! #VoteTrump   https://t.co/TWQM8AV9p4,FALSE,8518,NA,4/26/2016 18:02,FALSE,NA,7.25E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2877,FALSE,FALSE,NA,NA,-1
529,Thank you for the incredible support- Melania; Barron; Ivanka; Jared; Tiffany; Don; Vanessa; Eric; and Lara!  https://t.co/mPGpPFiDl8,FALSE,12931,NA,4/26/2016 16:18,FALSE,NA,7.25E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4230,FALSE,FALSE,NA,NA,-1
530,Thank you @DonaldJTrumpJr &amp; @EricTrump. #Trump2016   https://t.co/CMfcrZjHgM,FALSE,10372,NA,4/26/2016 13:33,FALSE,NA,7.25E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4233,FALSE,FALSE,NA,NA,-1
531,MAKE AMERICA GREAT AGAIN!  https://t.co/xhwhJuV3aa https://t.co/2XWN52IpH2,FALSE,10528,NA,4/26/2016 12:47,FALSE,NA,7.25E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4103,FALSE,FALSE,NA,NA,-1
532,The Cruz-Kasich pact is under great strain. This joke of a deal is falling apart; not being honored and almost dead. Very dumb!,FALSE,17272,NA,4/26/2016 10:42,FALSE,NA,7.25E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5365,FALSE,FALSE,NA,NA,1
533,Thank you Wilkes-Barre; Pennsylvania!   #MakeAmericaGreatAgain #Trump2016   https://t.co/FJbNlidwJF,FALSE,13071,NA,4/26/2016 1:52,FALSE,NA,7.25E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4912,FALSE,FALSE,NA,NA,-1
534,Get out and VOTE tomorrow! We will MAKE AMERICA GREAT AGAIN!   #CTPrimary #DEPrimary #MDPrimary #PAPrimary #RIPrimary  https://t.co/ndi8sZI1Gt,FALSE,11185,NA,4/26/2016 1:28,FALSE,NA,7.25E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4838,FALSE,FALSE,NA,NA,-1
535,Passing what was once a vibrant manufacturing area in Pennsylvania. So sad! #MakeAmericaGreatAgain https://t.co/RYWjgPh9Ja,FALSE,20269,NA,4/25/2016 22:11,FALSE,NA,7.25E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7833,FALSE,FALSE,NA,NA,-1
536,Thank you West Chester; Pennsylvania!  #PAPrimary #VoteTrump  https://t.co/Qva1QtmhpS https://t.co/CF9SYBqka7,FALSE,9452,NA,4/25/2016 22:06,FALSE,NA,7.25E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3221,FALSE,FALSE,NA,NA,-1
537,Thank you Warwick; Rhode Island!  #RIPrimary #VoteTrump   https://t.co/V0d4CuS1xf https://t.co/GU3p28VMe0,FALSE,8517,NA,4/25/2016 21:54,FALSE,NA,7.25E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2782,FALSE,FALSE,NA,NA,-1
538,Shows how weak and desperate Lyin' Ted is when he has to team up with a guy who openly can't stand him and is only 1 win and 38 losses.,FALSE,18940,NA,4/25/2016 11:59,FALSE,NA,7.25E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,7053,FALSE,FALSE,NA,NA,1
539,Lyin' Ted Cruz and 1 for 38 Kasich are unable to beat me on their own so they have to team up (collusion) in a two on one. Shows weakness!,FALSE,21441,NA,4/25/2016 11:54,FALSE,NA,7.25E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,7964,FALSE,FALSE,NA,NA,1
540,Lyin' Ted and Kasich are mathematically dead and totally desperate. Their donors &amp; special interest groups are not happy with them. Sad!,FALSE,22983,NA,4/25/2016 3:49,FALSE,NA,7.24E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,8085,FALSE,FALSE,NA,NA,1
541,Wow; just announced that Lyin' Ted and Kasich are going to collude in order to keep me from getting the Republican nomination. DESPERATION!,FALSE,29332,NA,4/25/2016 3:39,FALSE,NA,7.24E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,12012,FALSE,FALSE,NA,NA,1
542,I am happy to hear how badly the @nytimes is doing. It is a seriously failing paper with readership which is way down. Becoming irrelevant!,FALSE,14991,NA,4/25/2016 1:27,FALSE,NA,7.24E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4643,FALSE,FALSE,NA,NA,1
543,"""@DiamondandSilk: .@DonaldJTrumpJr awesome job on @CNNSotu. DonaldTrump has integrity &amp; he refuses 2 play the game call ""Delegate Bribery""",FALSE,10838,NA,4/24/2016 14:05,FALSE,NA,7.24E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3719,FALSE,FALSE,NA,NA,1
544,"""@newtgingrich: #NYPrimary turned Trump from frontrunner into presumptive #GOP nominee https://t.co/oLC7mGgnZ9 https://t.co/iNolBfFFRF""",FALSE,11391,NA,4/24/2016 14:03,FALSE,NA,7.24E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4609,FALSE,FALSE,NA,NA,1
545,I will be in Maryland this afternoon for a major rally. Things are looking good for Tuesday!,FALSE,12344,NA,4/24/2016 14:01,FALSE,NA,7.24E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3595,FALSE,FALSE,NA,NA,1
546,.@AndreBauer  Great job and advice on @CNN  @jaketapper  Thank you!,FALSE,6499,NA,4/24/2016 13:58,FALSE,NA,7.24E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1656,FALSE,FALSE,NA,NA,1
547,.@Borisep was great on @JudgeJeanine tonight. Very smart commentary that will prove to be correct!,FALSE,8841,NA,4/24/2016 2:01,FALSE,NA,7.24E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2526,FALSE,FALSE,NA,NA,1
548,As soon as John Kasich is hit with negative ads; he will drop like a rock in the polls against Crooked Hillary Clinton. I will win!,FALSE,16240,NA,4/24/2016 1:48,FALSE,NA,7.24E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4711,FALSE,FALSE,NA,NA,1
549,I had a great day campaigning in Connecticut. Looking for a big vote on Tuesday!,FALSE,11487,NA,4/24/2016 1:41,FALSE,NA,7.24E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3045,FALSE,FALSE,NA,NA,1
550,Congratulations to @seanhannity on his great ratings and ratings increase as reported by the @AP today. Amazing job!,FALSE,14318,NA,4/24/2016 0:55,FALSE,NA,7.24E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4152,FALSE,FALSE,NA,NA,1
551,Lynne Ryan -- just read your great story in the NY Times -- I am proud of you. Thanks! https://t.co/zVmhYsd4ir,FALSE,15289,NA,4/23/2016 20:29,FALSE,NA,7.24E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4420,FALSE,FALSE,NA,NA,-1
552,Thank you Delaware! #Trump2016   #MakeAmericaGreatAgain #TrumpTrain  https://t.co/qLXTzQPbEj https://t.co/ofhbM9bcOI,FALSE,9337,NA,4/23/2016 19:30,FALSE,NA,7.24E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3355,FALSE,FALSE,NA,NA,-1
553,Thank you Bridgeport; Connecticut!  #MakeAmericaGreatAgain #Trump2016  https://t.co/GCtTKnNq06 https://t.co/qcuDCyBzCN,FALSE,8071,NA,4/23/2016 19:27,FALSE,NA,7.24E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2474,FALSE,FALSE,NA,NA,-1
554,Thank you Waterbury; Connecticut!  #MakeAmericaGreatAgain #Trump2016  https://t.co/5eZ5nVQbE9 https://t.co/OoQAAKWUUq,FALSE,9134,NA,4/23/2016 16:10,FALSE,NA,7.24E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2775,FALSE,FALSE,NA,NA,-1
555,#MakeAmericaGreatAgain  Video: https://t.co/Dsa2v9X3ol https://t.co/aGUHmO98Xm,FALSE,8981,NA,4/23/2016 14:44,FALSE,NA,7.24E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3327,FALSE,FALSE,NA,NA,-1
556,Pennsylvania: Cast your vote for Trump for POTUS &amp; ALSO vote for the TRUMP DELEGATES in your congressional district! https://t.co/1utaLLMfUa,FALSE,16160,NA,4/23/2016 13:58,FALSE,NA,7.24E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7823,FALSE,FALSE,NA,NA,-1
557,Will be spending the day campaigning in Connecticut; another state where jobs are being stolen by other countries. I will stop this fast!,FALSE,13475,NA,4/23/2016 12:37,FALSE,NA,7.24E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4344,FALSE,FALSE,NA,NA,1
558,Thank you Pennsylvania! #Trump2016  https://t.co/Y3UBsxBQmg https://t.co/ie23QdsVTe,FALSE,11295,NA,4/23/2016 1:17,FALSE,NA,7.24E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3966,FALSE,FALSE,NA,NA,-1
559,Thank you Indiana! Was great seeing everyone on Wednesday! I will be back soon! #Trump2016  https://t.co/mWfLxYKPbk https://t.co/62DKEm5XVm,FALSE,12810,NA,4/23/2016 0:03,FALSE,NA,7.24E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4344,FALSE,FALSE,NA,NA,-1
560,Thank you California! See you soon!  #MakeAmericaGreatAgain #Trump2016  https://t.co/uJCqbQYYWR https://t.co/8rqI4mQ3Tw,FALSE,12122,NA,4/22/2016 23:33,FALSE,NA,7.24E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4599,FALSE,FALSE,NA,NA,-1
561,Thank you; @DonaldJTrumpJr! #Trump2016 #MakeAmericaGreatAgain   https://t.co/FJXjkZAAQf https://t.co/0NQLzbwuFo,FALSE,10795,NA,4/22/2016 22:21,FALSE,NA,7.24E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3440,FALSE,FALSE,NA,NA,-1
562,Thank you for the incredible support; Maryland! This is a movement!  #MakeAmericaGreatAgain #Trump2016  https://t.co/Uyq4sTYb0l,FALSE,15365,NA,4/22/2016 17:35,FALSE,NA,7.24E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5542,FALSE,FALSE,NA,NA,-1
563,I met Prince on numerous occasions. He was an amazing talent and wonderful guy. He will be greatly missed!,FALSE,26452,NA,4/22/2016 15:00,FALSE,NA,7.24E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6903,FALSE,FALSE,NA,NA,-1
564,Cruz said Kasich should leave because he couldn't get to 1237. Now he can't get to 1237. Drop out LYIN' Ted.,FALSE,22910,NA,4/21/2016 22:16,FALSE,NA,7.23E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8591,FALSE,FALSE,NA,NA,-1
565,Both Ted Cruz and John Kasich have no path to victory. They should both drop out of the race so that the Republican Party can unify!,FALSE,25302,NA,4/21/2016 21:47,FALSE,NA,7.23E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,8818,FALSE,FALSE,NA,NA,1
566,Senator Ted Cruz has been MATHEMATICALLY ELIMINATED from race. He said Kasich should get out for same reason. I think both should get out!,FALSE,26881,NA,4/21/2016 10:22,FALSE,NA,7.23E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,9942,FALSE,FALSE,NA,NA,1
567,I will be doing the @TODAYshow with my wife; Melania; and the rest of my family in a major Town Hall. Hopefully; it will be fun! Enjoy.7A.M.,FALSE,11758,NA,4/21/2016 10:14,FALSE,NA,7.23E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2611,FALSE,FALSE,NA,NA,1
568,Thank you Maryland- what a great way to conclude the day! Will be back soon. #Trump2016 https://t.co/dNeTdMENdV https://t.co/JbJYYpEsmo,FALSE,12265,NA,4/21/2016 2:26,FALSE,NA,7.23E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4021,FALSE,FALSE,NA,NA,-1
569,We are going to bring steel and manufacturing back to Indiana!,FALSE,15908,NA,4/21/2016 1:58,FALSE,NA,7.23E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5197,FALSE,FALSE,NA,NA,-1
570,Had a meeting with the terrific @GovPenceIN of Indiana. So excited to campaign in his wonderful state! https://t.co/73uCyV6ql4,FALSE,17670,NA,4/21/2016 1:58,FALSE,NA,7.23E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5361,FALSE,FALSE,NA,NA,-1
571,Thank you Indiana! Will be back soon!  #Trump2016 #MakeAmericaGreatAgain https://t.co/pxvSL8cs3B,FALSE,14406,NA,4/20/2016 22:50,FALSE,NA,7.23E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5029,FALSE,FALSE,NA,NA,-1
572,Off to Indiana! #Trump2016 https://t.co/zqUdaaSaXD,FALSE,14794,NA,4/20/2016 15:03,FALSE,NA,7.23E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4514,FALSE,FALSE,NA,NA,-1
573,Ted Cruz is mathematically out of winning the race. Now all he can do is be a spoiler; never a nice thing to do. I will beat Hillary!,FALSE,27946,NA,4/20/2016 12:42,FALSE,NA,7.23E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,10265,FALSE,FALSE,NA,NA,1
574,"""@bigop1: @realDonaldTrump @CNN @oreillyfactor https://t.co/vXiQru6HIE""  Wow; really nice!",FALSE,14708,NA,4/20/2016 3:31,FALSE,NA,7.23E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5417,FALSE,FALSE,NA,NA,1
575,Thank you New York; I will never forget!,FALSE,21860,NA,4/20/2016 3:22,FALSE,NA,7.23E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6508,FALSE,FALSE,NA,NA,1
576,Thank you New York! I love you!  #MakeAmericaGreatAgain #Trump2016 https://t.co/T1J0aUwMXl,FALSE,25036,NA,4/20/2016 1:08,FALSE,NA,7.23E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10197,FALSE,FALSE,NA,NA,-1
577,.@CNN is so negative it is impossible to watch. Terrible panel; angry haters. Bill O  @oreillyfactor said such an amazing thing about me!,FALSE,15225,NA,4/20/2016 0:54,FALSE,NA,7.23E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4193,FALSE,FALSE,NA,NA,1
